Day,TimeSlot,Room,Course,Year,Division,Subject,Teacher
Tuesday,14:00-15:00,3013,CS(AIML),TY,C,RAAD - Reasoning and Aptitude Dev.,AAB
Tuesday,14:00-15:00,2223,CS(AIML),TY,D,WD - Web Development,AMK
Tuesday,14:00-15:00,2020,CS(AIML),TY,E,OS - Operating Systems,PNM
Tuesday,14:00-15:00,2008,CS(AIML),LY,A,OS - Operating Systems,VKJ
Tuesday,14:00-15:00,1023,CS(AIML),LY,C,ML - Machine Learning,PNM
Tuesday,14:00-15:00,4113,CS(AIML),LY,E,RAAD - Reasoning and Aptitude Dev.,AAB
Tuesday,14:00-15:00,1222,AIDS,FY,B,CN - Computer Networks,AMK
Tuesday,14:00-15:00,4117,AIDS,SY,C,ML - Machine Learning,AMK
Tuesday,14:00-15:00,3118,AIDS,TY,A,IKS - Indian Knowledge System,PNM
Tuesday,14:00-15:00,4200,AIDS,TY,B,RAAD - Reasoning and Aptitude Dev.,PNM
Tuesday,14:00-15:00,3105,AIDS,LY,A,GP - General Proficiency,SRH
Tuesday,14:00-15:00,3113,AIDS,LY,C,AI - Artificial Intelligence,JAK
Tuesday,14:00-15:00,2120,AIDS,LY,E,CN - Computer Networks,JAK
Tuesday,15:00-16:00,4010,CS,FY,A,GP - General Proficiency,KGT
Tuesday,15:00-16:00,2001,CS,FY,B,WD - Web Development,AMK
Tuesday,15:00-16:00,2321,CS,FY,C,COA - Computer Org. & Architecture,KGT
Tuesday,15:00-16:00,4302,CS,FY,D,CN - Computer Networks,SRH
Tuesday,15:00-16:00,3000,CS,SY,A,OS - Operating Systems,AAB
Tuesday,15:00-16:00,1300,CS,SY,B,AI - Artificial Intelligence,JAK
Tuesday,15:00-16:00,1206,CS,SY,C,OS - Operating Systems,VKJ
Tuesday,15:00-16:00,2112,CS,SY,D,WD - Web Development,AAB
Tuesday,15:00-16:00,3217,CS,SY,E,GP - General Proficiency,KGT
Tuesday,15:00-16:00,2115,CS,TY,A,OS - Operating Systems,KGT
Tuesday,15:00-16:00,1216,CS,TY,B,OS - Operating Systems,VKJ
Tuesday,15:00-16:00,2203,CS,TY,C,SRM - Scientific Research Methods,AMK
Tuesday,15:00-16:00,1223,CS,TY,D,IKS - Indian Knowledge System,KGT
Tuesday,15:00-16:00,4100,CS,TY,E,RAAD - Reasoning and Aptitude Dev.,AAB
Tuesday,15:00-16:00,2313,CS,LY,B,RAAD - Reasoning and Aptitude Dev.,JAK
Tuesday,15:00-16:00,4106,CS,LY,E,DBMS - Database Management Systems,SRH
Tuesday,15:00-16:00,1221,IT,FY,A,COA - Computer Org. & Architecture,PNM
Tuesday,15:00-16:00,4123,IT,FY,B,IKS - Indian Knowledge System,AAB
Tuesday,15:00-16:00,4118,IT,FY,C,DBMS - Database Management Systems,KGT
Tuesday,15:00-16:00,1017,IT,FY,E,COA - Computer Org. & Architecture,PNM
Tuesday,15:00-16:00,3224,IT,SY,A,AI - Artificial Intelligence,KGT
Tuesday,15:00-16:00,2224,IT,SY,B,CN - Computer Networks,PNM
Tuesday,15:00-16:00,2115,IT,SY,C,WD - Web Development,JAK
Tuesday,15:00-16:00,4315,IT,SY,D,AI - Artificial Intelligence,AMK
Tuesday,15:00-16:00,3324,IT,SY,E,RAAD - Reasoning and Aptitude Dev.,PNM
Tuesday,15:00-16:00,3203,IT,TY,A,OS - Operating Systems,PNM
Tuesday,15:00-16:00,1018,IT,TY,B,LADE - Linear Algebra & Diff. Equations,AAB
Tuesday,15:00-16:00,3222,IT,TY,C,WD - Web Development,AAB
Tuesday,15:00-16:00,3324,IT,TY,D,DBMS - Database Management Systems,AMK
Tuesday,15:00-16:00,3103,IT,TY,E,GP - General Proficiency,SRH
Tuesday,15:00-16:00,2207,IT,LY,A,GP - General Proficiency,SRH
Tuesday,15:00-16:00,4023,IT,LY,B,WD - Web Development,VKJ
Tuesday,15:00-16:00,1005,IT,LY,D,RAAD - Reasoning and Aptitude Dev.,AAB
Tuesday,15:00-16:00,4312,IT,LY,E,LADE - Linear Algebra & Diff. Equations,AAB
Tuesday,15:00-16:00,1003,CS(AI),FY,B,AI - Artificial Intelligence,VKJ
Tuesday,15:00-16:00,4309,CS(AI),FY,D,PSP - Problem Solving & Programming,JAK
Tuesday,15:00-16:00,1117,CS(AI),FY,E,OS - Operating Systems,VKJ
Tuesday,15:00-16:00,4116,CS(AI),SY,A,OS - Operating Systems,AMK
Tuesday,15:00-16:00,3323,CS(AI),SY,D,WD - Web Development,AAB
Tuesday,15:00-16:00,4214,CS(AI),SY,E,WD - Web Development,PNM
Tuesday,15:00-16:00,4120,CS(AI),TY,A,DBMS - Database Management Systems,JAK
Tuesday,15:00-16:00,4221,CS(AI),TY,C,OS - Operating Systems,AMK
Tuesday,15:00-16:00,2008,CS(AI),TY,D,LADE - Linear Algebra & Diff. Equations,VKJ
Tuesday,15:00-16:00,3300,CS(AI),LY,A,DBMS - Database Management Systems,AAB
Tuesday,15:00-16:00,4017,CS(AI),LY,C,ML - Machine Learning,AAB
Tuesday,15:00-16:00,2112,CS(AI),LY,D,RAAD - Reasoning and Aptitude Dev.,AAB
Tuesday,15:00-16:00,1010,CS(AI),LY,E,LADE - Linear Algebra & Diff. Equations,AMK
Tuesday,15:00-16:00,1008,CS(AIML),FY,A,GP - General Proficiency,PNM
Tuesday,15:00-16:00,4220,CS(AIML),FY,B,WD - Web Development,KGT
Tuesday,15:00-16:00,1019,CS(AIML),FY,E,COA - Computer Org. & Architecture,KGT
Tuesday,15:00-16:00,3115,CS(AIML),SY,A,GP - General Proficiency,SRH
Tuesday,15:00-16:00,2116,CS(AIML),SY,B,IKS - Indian Knowledge System,AMK
Tuesday,15:00-16:00,4003,CS(AIML),SY,C,CN - Computer Networks,JAK
Tuesday,15:00-16:00,1114,CS(AIML),SY,E,RAAD - Reasoning and Aptitude Dev.,JAK
Tuesday,15:00-16:00,2023,CS(AIML),TY,B,OS - Operating Systems,AAB
Tuesday,15:00-16:00,2016,CS(AIML),TY,C,SRM - Scientific Research Methods,KGT
Tuesday,15:00-16:00,4101,CS(AIML),TY,E,COA - Computer Org. & Architecture,VKJ
Tuesday,15:00-16:00,1114,CS(AIML),LY,A,RAAD - Reasoning and Aptitude Dev.,JAK
Tuesday,15:00-16:00,3221,CS(AIML),LY,C,DBMS - Database Management Systems,SRH
Tuesday,15:00-16:00,4317,CS(AIML),LY,E,WD - Web Development,AAB
Tuesday,15:00-16:00,1123,AIDS,FY,C,ML - Machine Learning,KGT
Tuesday,15:00-16:00,1110,AIDS,FY,D,DBMS - Database Management Systems,PNM
Tuesday,15:00-16:00,1318,AIDS,SY,A,PSP - Problem Solving & Programming,JAK
Tuesday,15:00-16:00,1002,AIDS,SY,D,GP - General Proficiency,AMK
Tuesday,15:00-16:00,1106,AIDS,TY,A,SRM - Scientific Research Methods,JAK
Tuesday,15:00-16:00,2214,AIDS,TY,C,WD - Web Development,PNM
Tuesday,15:00-16:00,4313,AIDS,TY,D,DBMS - Database Management Systems,KGT
Tuesday,15:00-16:00,1200,AIDS,TY,E,LADE - Linear Algebra & Diff. Equations,KGT
Tuesday,15:00-16:00,4010,AIDS,LY,B,OS - Operating Systems,AAB
Tuesday,15:00-16:00,4310,AIDS,LY,E,PSP - Problem Solving & Programming,VKJ
Tuesday,16:00-17:00,2224,CS,FY,A,IKS - Indian Knowledge System,VKJ
Tuesday,16:00-17:00,2120,CS,FY,D,RAAD - Reasoning and Aptitude Dev.,SRH
Tuesday,16:00-17:00,4000,CS,FY,E,SRM - Scientific Research Methods,AAB
Tuesday,16:00-17:00,2209,CS,SY,B,CN - Computer Networks,AAB
Tuesday,16:00-17:00,3012,CS,SY,C,PSP - Problem Solving & Programming,KGT
Tuesday,16:00-17:00,3305,CS,SY,D,RAAD - Reasoning and Aptitude Dev.,KGT
Tuesday,16:00-17:00,3123,CS,TY,A,IKS - Indian Knowledge System,PNM
Tuesday,16:00-17:00,2300,CS,TY,B,COA - Computer Org. & Architecture,PNM
Tuesday,16:00-17:00,3021,CS,TY,C,GP - General Proficiency,JAK
Tuesday,16:00-17:00,2004,CS,TY,D,OS - Operating Systems,SRH
Tuesday,16:00-17:00,4313,CS,TY,E,WD - Web Development,KGT
Tuesday,16:00-17:00,3124,CS,LY,B,DBMS - Database Management Systems,PNM
Tuesday,16:00-17:00,2109,CS,LY,C,RAAD - Reasoning and Aptitude Dev.,KGT
Tuesday,16:00-17:00,2304,CS,LY,D,WD - Web Development,PNM
Tuesday,16:00-17:00,4122,CS,LY,E,ML - Machine Learning,SRH
Tuesday,16:00-17:00,3108,IT,FY,A,OS - Operating Systems,AMK
Tuesday,16:00-17:00,3120,IT,FY,B,WD - Web Development,SRH
Tuesday,16:00-17:00,3300,IT,FY,C,DBMS - Database Management Systems,AMK
Tuesday,16:00-17:00,2315,IT,FY,E,COA - Computer Org. & Architecture,AAB
Tuesday,16:00-17:00,3301,IT,SY,A,OS - Operating Systems,AMK
Tuesday,16:00-17:00,2107,IT,SY,B,COA - Computer Org. & Architecture,AMK
Tuesday,16:00-17:00,1211,IT,SY,C,GP - General Proficiency,AAB
Tuesday,16:00-17:00,1106,IT,TY,C,AI - Artificial Intelligence,PNM
Tuesday,16:00-17:00,2022,IT,TY,E,COA - Computer Org. & Architecture,SRH
Tuesday,16:00-17:00,2013,IT,LY,A,DBMS - Database Management Systems,VKJ
Tuesday,16:00-17:00,1303,IT,LY,B,LADE - Linear Algebra & Diff. Equations,SRH
Tuesday,16:00-17:00,3303,IT,LY,D,AI - Artificial Intelligence,AAB
Tuesday,16:00-17:00,2301,IT,LY,E,GP - General Proficiency,PNM
Tuesday,16:00-17:00,1013,CS(AI),FY,A,RAAD - Reasoning and Aptitude Dev.,SRH
Tuesday,16:00-17:00,3201,CS(AI),FY,B,DBMS - Database Management Systems,AMK
Tuesday,16:00-17:00,1205,CS(AI),FY,E,DBMS - Database Management Systems,JAK
Tuesday,16:00-17:00,1123,CS(AI),SY,A,AI - Artificial Intelligence,JAK
Tuesday,16:00-17:00,2022,CS(AI),SY,C,RAAD - Reasoning and Aptitude Dev.,KGT
Tuesday,16:00-17:00,2214,CS(AI),SY,D,LADE - Linear Algebra & Diff. Equations,VKJ
Tuesday,16:00-17:00,3103,CS(AI),SY,E,PSP - Problem Solving & Programming,AMK
Tuesday,16:00-17:00,1009,CS(AI),TY,C,DBMS - Database Management Systems,AMK
Tuesday,16:00-17:00,4008,CS(AI),TY,D,AI - Artificial Intelligence,AAB
Tuesday,16:00-17:00,1319,CS(AI),TY,E,ML - Machine Learning,PNM
Tuesday,16:00-17:00,3018,CS(AI),LY,A,PSP - Problem Solving & Programming,JAK
Tuesday,16:00-17:00,3318,CS(AI),LY,B,CN - Computer Networks,AAB
Tuesday,16:00-17:00,2105,CS(AI),LY,C,DBMS - Database Management Systems,AMK
Tuesday,16:00-17:00,4002,CS(AI),LY,E,SRM - Scientific Research Methods,JAK
Tuesday,16:00-17:00,4200,CS(AIML),FY,A,PSP - Problem Solving & Programming,KGT
Tuesday,16:00-17:00,3109,CS(AIML),FY,B,GP - General Proficiency,VKJ
Tuesday,16:00-17:00,2317,CS(AIML),FY,C,RAAD - Reasoning and Aptitude Dev.,VKJ
Tuesday,16:00-17:00,3110,CS(AIML),FY,E,DBMS - Database Management Systems,JAK
Tuesday,16:00-17:00,3011,CS(AIML),SY,A,CN - Computer Networks,AAB
Tuesday,16:00-17:00,4009,CS(AIML),SY,B,COA - Computer Org. & Architecture,KGT
Tuesday,16:00-17:00,4021,CS(AIML),SY,C,GP - General Proficiency,JAK
Tuesday,16:00-17:00,4309,CS(AIML),SY,D,PSP - Problem Solving & Programming,VKJ
Tuesday,16:00-17:00,2001,CS(AIML),TY,B,RAAD - Reasoning and Aptitude Dev.,KGT
Tuesday,16:00-17:00,1322,CS(AIML),TY,D,IKS - Indian Knowledge System,SRH
Tuesday,16:00-17:00,3223,CS(AIML),TY,E,ML - Machine Learning,JAK
Tuesday,16:00-17:00,4209,CS(AIML),LY,A,LADE - Linear Algebra & Diff. Equations,AAB
Tuesday,16:00-17:00,4004,CS(AIML),LY,B,SRM - Scientific Research Methods,VKJ
Tuesday,16:00-17:00,2220,CS(AIML),LY,D,ML - Machine Learning,VKJ
Tuesday,16:00-17:00,4308,CS(AIML),LY,E,CN - Computer Networks,AAB
Tuesday,16:00-17:00,3002,AIDS,FY,A,SRM - Scientific Research Methods,KGT
Tuesday,16:00-17:00,4206,AIDS,FY,B,RAAD - Reasoning and Aptitude Dev.,AAB
Tuesday,16:00-17:00,1113,AIDS,FY,C,AI - Artificial Intelligence,KGT
Tuesday,16:00-17:00,4218,AIDS,FY,D,CN - Computer Networks,KGT
Tuesday,16:00-17:00,2122,AIDS,SY,A,OS - Operating Systems,VKJ
Tuesday,16:00-17:00,3206,AIDS,SY,B,COA - Computer Org. & Architecture,AMK
Tuesday,16:00-17:00,3206,AIDS,SY,C,DBMS - Database Management Systems,JAK
Tuesday,16:00-17:00,2123,AIDS,SY,D,LADE - Linear Algebra & Diff. Equations,AAB
Tuesday,16:00-17:00,1006,AIDS,SY,E,OS - Operating Systems,JAK
Tuesday,16:00-17:00,3213,AIDS,TY,A,RAAD - Reasoning and Aptitude Dev.,PNM
Tuesday,16:00-17:00,1205,AIDS,TY,B,SRM - Scientific Research Methods,SRH
Tuesday,16:00-17:00,4020,AIDS,TY,D,DBMS - Database Management Systems,SRH
Tuesday,16:00-17:00,3323,AIDS,LY,A,ML - Machine Learning,KGT
Tuesday,16:00-17:00,2013,AIDS,LY,B,ML - Machine Learning,KGT
Tuesday,16:00-17:00,4004,AIDS,LY,C,RAAD - Reasoning and Aptitude Dev.,KGT
Tuesday,16:00-17:00,1021,AIDS,LY,D,GP - General Proficiency,AMK
Tuesday,16:00-17:00,3321,AIDS,LY,E,ML - Machine Learning,VKJ
Tuesday,17:00-18:00,3013,CS,FY,A,IKS - Indian Knowledge System,SRH
Tuesday,17:00-18:00,1115,CS,FY,B,WD - Web Development,AAB
Tuesday,17:00-18:00,1320,CS,FY,C,LADE - Linear Algebra & Diff. Equations,KGT
Tuesday,17:00-18:00,3224,CS,FY,D,AI - Artificial Intelligence,AAB
Tuesday,17:00-18:00,2311,CS,SY,C,IKS - Indian Knowledge System,AMK
Tuesday,17:00-18:00,3008,CS,SY,D,AI - Artificial Intelligence,JAK
Tuesday,17:00-18:00,3300,CS,SY,E,IKS - Indian Knowledge System,SRH
Tuesday,17:00-18:00,2007,CS,TY,D,PSP - Problem Solving & Programming,AMK
Tuesday,17:00-18:00,2212,CS,LY,A,SRM - Scientific Research Methods,PNM
Tuesday,17:00-18:00,1102,CS,LY,B,DBMS - Database Management Systems,VKJ
Tuesday,17:00-18:00,4013,CS,LY,C,WD - Web Development,PNM
Tuesday,17:00-18:00,4215,IT,FY,A,AI - Artificial Intelligence,KGT
Tuesday,17:00-18:00,3210,IT,FY,B,AI - Artificial Intelligence,SRH
Tuesday,17:00-18:00,4006,IT,FY,E,IKS - Indian Knowledge System,AMK
Tuesday,17:00-18:00,2022,IT,SY,A,OS - Operating Systems,PNM
Tuesday,17:00-18:00,3005,IT,SY,C,CN - Computer Networks,SRH
Tuesday,17:00-18:00,4203,IT,TY,A,IKS - Indian Knowledge System,AMK
Tuesday,17:00-18:00,1304,IT,TY,B,OS - Operating Systems,PNM
Tuesday,17:00-18:00,3013,IT,TY,D,GP - General Proficiency,VKJ
Tuesday,17:00-18:00,3118,IT,TY,E,AI - Artificial Intelligence,AAB
Tuesday,17:00-18:00,1009,IT,LY,A,IKS - Indian Knowledge System,JAK
Tuesday,17:00-18:00,4106,IT,LY,C,LADE - Linear Algebra & Diff. Equations,JAK
Tuesday,17:00-18:00,4323,IT,LY,E,DBMS - Database Management Systems,JAK
Tuesday,17:00-18:00,4312,CS(AI),FY,B,SRM - Scientific Research Methods,AAB
Tuesday,17:00-18:00,4004,CS(AI),FY,D,CN - Computer Networks,PNM
Tuesday,17:00-18:00,1103,CS(AI),FY,E,WD - Web Development,AMK
Tuesday,17:00-18:00,4102,CS(AI),SY,A,SRM - Scientific Research Methods,VKJ
Tuesday,17:00-18:00,4320,CS(AI),SY,B,WD - Web Development,AAB
Tuesday,17:00-18:00,3319,CS(AI),SY,C,OS - Operating Systems,VKJ
Tuesday,17:00-18:00,3205,CS(AI),TY,A,AI - Artificial Intelligence,VKJ
Tuesday,17:00-18:00,4018,CS(AI),TY,C,SRM - Scientific Research Methods,KGT
Tuesday,17:00-18:00,2005,CS(AI),TY,E,DBMS - Database Management Systems,KGT
Tuesday,17:00-18:00,2103,CS(AI),LY,A,LADE - Linear Algebra & Diff. Equations,SRH
Tuesday,17:00-18:00,3122,CS(AI),LY,B,LADE - Linear Algebra & Diff. Equations,VKJ
Tuesday,17:00-18:00,3212,CS(AI),LY,C,OS - Operating Systems,PNM
Tuesday,17:00-18:00,4124,CS(AI),LY,D,IKS - Indian Knowledge System,KGT
Tuesday,17:00-18:00,2116,CS(AI),LY,E,IKS - Indian Knowledge System,SRH
Tuesday,17:00-18:00,1023,CS(AIML),FY,A,CN - Computer Networks,AMK
Tuesday,17:00-18:00,2020,CS(AIML),FY,C,ML - Machine Learning,AAB
Tuesday,17:00-18:00,4300,CS(AIML),FY,D,OS - Operating Systems,JAK
Tuesday,17:00-18:00,3306,CS(AIML),FY,E,SRM - Scientific Research Methods,PNM
Tuesday,17:00-18:00,3300,CS(AIML),SY,C,CN - Computer Networks,VKJ
Tuesday,17:00-18:00,1203,CS(AIML),TY,B,WD - Web Development,JAK
Tuesday,17:00-18:00,2218,CS(AIML),TY,C,IKS - Indian Knowledge System,VKJ
Tuesday,17:00-18:00,1319,CS(AIML),TY,D,COA - Computer Org. & Architecture,VKJ
Tuesday,17:00-18:00,3206,CS(AIML),TY,E,ML - Machine Learning,JAK
Tuesday,17:00-18:00,1223,CS(AIML),LY,B,OS - Operating Systems,PNM
Tuesday,17:00-18:00,1202,CS(AIML),LY,C,ML - Machine Learning,JAK
Tuesday,17:00-18:00,4317,CS(AIML),LY,E,OS - Operating Systems,SRH
Tuesday,17:00-18:00,2018,AIDS,FY,A,WD - Web Development,KGT
Tuesday,17:00-18:00,1012,AIDS,FY,B,OS - Operating Systems,SRH
Tuesday,17:00-18:00,4015,AIDS,FY,C,WD - Web Development,PNM
Tuesday,17:00-18:00,4309,AIDS,FY,E,WD - Web Development,SRH
Tuesday,17:00-18:00,3020,AIDS,SY,A,CN - Computer Networks,SRH
Tuesday,17:00-18:00,4115,AIDS,SY,B,PSP - Problem Solving & Programming,VKJ
Tuesday,17:00-18:00,2115,AIDS,SY,E,CN - Computer Networks,PNM
Tuesday,17:00-18:00,4216,AIDS,TY,A,AI - Artificial Intelligence,AMK
Tuesday,17:00-18:00,3208,AIDS,TY,B,ML - Machine Learning,AAB
Tuesday,17:00-18:00,1012,AIDS,TY,C,OS - Operating Systems,PNM
Tuesday,17:00-18:00,4311,AIDS,TY,D,OS - Operating Systems,KGT
Tuesday,17:00-18:00,4307,AIDS,TY,E,CN - Computer Networks,SRH
Tuesday,17:00-18:00,3314,AIDS,LY,A,WD - Web Development,VKJ
Tuesday,17:00-18:00,2016,AIDS,LY,B,PSP - Problem Solving & Programming,VKJ
Tuesday,17:00-18:00,1203,AIDS,LY,D,DBMS - Database Management Systems,PNM
Tuesday,17:00-18:00,4012,AIDS,LY,E,SRM - Scientific Research Methods,SRH
Wednesday,08:00-09:00,2002,CS,FY,C,IKS - Indian Knowledge System,JAK
Wednesday,08:00-09:00,3322,CS,FY,D,CN - Computer Networks,VKJ
Wednesday,08:00-09:00,4210,CS,FY,E,WD - Web Development,KGT
Wednesday,08:00-09:00,1208,CS,SY,A,RAAD - Reasoning and Aptitude Dev.,VKJ
Wednesday,08:00-09:00,4300,CS,SY,C,SRM - Scientific Research Methods,AMK
Wednesday,08:00-09:00,2100,CS,SY,D,GP - General Proficiency,JAK
Wednesday,08:00-09:00,1123,CS,SY,E,PSP - Problem Solving & Programming,PNM
Wednesday,08:00-09:00,2208,CS,TY,C,OS - Operating Systems,AMK
Wednesday,08:00-09:00,4123,CS,TY,D,AI - Artificial Intelligence,AAB
Wednesday,08:00-09:00,1109,CS,TY,E,SRM - Scientific Research Methods,AMK
Wednesday,08:00-09:00,3219,CS,LY,A,SRM - Scientific Research Methods,AAB
Wednesday,08:00-09:00,2318,CS,LY,B,LADE - Linear Algebra & Diff. Equations,VKJ
Wednesday,08:00-09:00,3010,CS,LY,C,ML - Machine Learning,PNM
Wednesday,08:00-09:00,2201,CS,LY,D,AI - Artificial Intelligence,SRH
Wednesday,08:00-09:00,4015,IT,FY,A,COA - Computer Org. & Architecture,VKJ
Wednesday,08:00-09:00,3315,IT,FY,B,AI - Artificial Intelligence,KGT
Wednesday,08:00-09:00,1304,IT,FY,E,CN - Computer Networks,AMK
Wednesday,08:00-09:00,1112,IT,SY,A,WD - Web Development,VKJ
Wednesday,08:00-09:00,2324,IT,SY,B,IKS - Indian Knowledge System,VKJ
Wednesday,08:00-09:00,1301,IT,SY,C,AI - Artificial Intelligence,AMK
Wednesday,08:00-09:00,3108,IT,SY,E,RAAD - Reasoning and Aptitude Dev.,JAK
Wednesday,08:00-09:00,1207,IT,TY,A,RAAD - Reasoning and Aptitude Dev.,PNM
Wednesday,08:00-09:00,4124,IT,TY,C,LADE - Linear Algebra & Diff. Equations,VKJ
Wednesday,08:00-09:00,2219,IT,TY,D,ML - Machine Learning,VKJ
Wednesday,08:00-09:00,3109,IT,TY,E,IKS - Indian Knowledge System,PNM
Wednesday,08:00-09:00,1217,IT,LY,A,COA - Computer Org. & Architecture,AAB
Wednesday,08:00-09:00,2203,IT,LY,B,DBMS - Database Management Systems,AMK
Wednesday,08:00-09:00,2109,IT,LY,C,CN - Computer Networks,PNM
Wednesday,08:00-09:00,2006,IT,LY,D,OS - Operating Systems,JAK
Wednesday,08:00-09:00,2221,CS(AI),FY,A,AI - Artificial Intelligence,PNM
Wednesday,08:00-09:00,1319,CS(AI),FY,B,PSP - Problem Solving & Programming,JAK
Wednesday,08:00-09:00,1207,CS(AI),FY,C,RAAD - Reasoning and Aptitude Dev.,AMK
Wednesday,08:00-09:00,1215,CS(AI),FY,D,RAAD - Reasoning and Aptitude Dev.,JAK
Wednesday,08:00-09:00,4305,CS(AI),FY,E,PSP - Problem Solving & Programming,PNM
Wednesday,08:00-09:00,3122,CS(AI),SY,A,WD - Web Development,PNM
Wednesday,08:00-09:00,4016,CS(AI),SY,D,COA - Computer Org. & Architecture,AMK
Wednesday,08:00-09:00,4205,CS(AI),SY,E,ML - Machine Learning,JAK
Wednesday,08:00-09:00,3120,CS(AI),TY,A,GP - General Proficiency,AAB
Wednesday,08:00-09:00,1002,CS(AI),TY,B,WD - Web Development,VKJ
Wednesday,08:00-09:00,2116,CS(AI),TY,C,DBMS - Database Management Systems,JAK
Wednesday,08:00-09:00,3222,CS(AI),TY,D,PSP - Problem Solving & Programming,PNM
Wednesday,08:00-09:00,3310,CS(AI),LY,A,PSP - Problem Solving & Programming,VKJ
Wednesday,08:00-09:00,4110,CS(AI),LY,B,AI - Artificial Intelligence,PNM
Wednesday,08:00-09:00,1100,CS(AI),LY,E,RAAD - Reasoning and Aptitude Dev.,KGT
Wednesday,08:00-09:00,3307,CS(AIML),FY,B,SRM - Scientific Research Methods,AMK
Wednesday,08:00-09:00,3201,CS(AIML),FY,C,ML - Machine Learning,PNM
Wednesday,08:00-09:00,3104,CS(AIML),FY,E,WD - Web Development,VKJ
Wednesday,08:00-09:00,1218,CS(AIML),SY,A,ML - Machine Learning,PNM
Wednesday,08:00-09:00,2119,CS(AIML),SY,B,PSP - Problem Solving & Programming,KGT
Wednesday,08:00-09:00,4115,CS(AIML),SY,C,COA - Computer Org. & Architecture,KGT
Wednesday,08:00-09:00,3321,CS(AIML),SY,D,DBMS - Database Management Systems,JAK
Wednesday,08:00-09:00,4015,CS(AIML),SY,E,WD - Web Development,KGT
Wednesday,08:00-09:00,2300,CS(AIML),TY,A,ML - Machine Learning,VKJ
Wednesday,08:00-09:00,3114,CS(AIML),TY,B,OS - Operating Systems,KGT
Wednesday,08:00-09:00,2312,CS(AIML),TY,C,WD - Web Development,KGT
Wednesday,08:00-09:00,3012,CS(AIML),TY,D,RAAD - Reasoning and Aptitude Dev.,AMK
Wednesday,08:00-09:00,4124,CS(AIML),TY,E,AI - Artificial Intelligence,SRH
Wednesday,08:00-09:00,3208,CS(AIML),LY,A,LADE - Linear Algebra & Diff. Equations,SRH
Wednesday,08:00-09:00,2021,CS(AIML),LY,B,PSP - Problem Solving & Programming,AMK
Wednesday,08:00-09:00,1214,CS(AIML),LY,C,RAAD - Reasoning and Aptitude Dev.,VKJ
Wednesday,08:00-09:00,1215,CS(AIML),LY,E,OS - Operating Systems,SRH
Wednesday,08:00-09:00,3103,AIDS,FY,A,AI - Artificial Intelligence,AAB
Wednesday,08:00-09:00,2314,AIDS,FY,B,RAAD - Reasoning and Aptitude Dev.,VKJ
Wednesday,08:00-09:00,1221,AIDS,FY,C,ML - Machine Learning,PNM
Wednesday,08:00-09:00,2017,AIDS,FY,E,IKS - Indian Knowledge System,KGT
Wednesday,08:00-09:00,3004,AIDS,SY,A,GP - General Proficiency,KGT
Wednesday,08:00-09:00,3321,AIDS,SY,C,OS - Operating Systems,VKJ
Wednesday,08:00-09:00,3223,AIDS,SY,D,IKS - Indian Knowledge System,PNM
Wednesday,08:00-09:00,2016,AIDS,TY,A,RAAD - Reasoning and Aptitude Dev.,PNM
Wednesday,08:00-09:00,2102,AIDS,TY,D,CN - Computer Networks,AMK
Wednesday,08:00-09:00,1002,AIDS,LY,A,OS - Operating Systems,AMK
Wednesday,08:00-09:00,1220,AIDS,LY,B,OS - Operating Systems,AMK
Wednesday,08:00-09:00,3117,AIDS,LY,C,IKS - Indian Knowledge System,VKJ
Wednesday,08:00-09:00,4016,AIDS,LY,D,WD - Web Development,KGT
Wednesday,08:00-09:00,4313,AIDS,LY,E,COA - Computer Org. & Architecture,SRH
Wednesday,09:00-10:00,3206,CS,FY,A,RAAD - Reasoning and Aptitude Dev.,JAK
Wednesday,09:00-10:00,3120,CS,FY,C,AI - Artificial Intelligence,KGT
Wednesday,09:00-10:00,3113,CS,FY,D,OS - Operating Systems,VKJ
Wednesday,09:00-10:00,1112,CS,FY,E,COA - Computer Org. & Architecture,AAB
Wednesday,09:00-10:00,2222,CS,SY,A,CN - Computer Networks,KGT
Wednesday,09:00-10:00,1111,CS,SY,B,AI - Artificial Intelligence,VKJ
Wednesday,09:00-10:00,2319,CS,SY,D,COA - Computer Org. & Architecture,JAK
Wednesday,09:00-10:00,3302,CS,TY,A,CN - Computer Networks,VKJ
Wednesday,09:00-10:00,2103,CS,TY,B,IKS - Indian Knowledge System,KGT
Wednesday,09:00-10:00,1223,CS,TY,C,WD - Web Development,PNM
Wednesday,09:00-10:00,1301,CS,TY,D,IKS - Indian Knowledge System,VKJ
Wednesday,09:00-10:00,1223,CS,TY,E,ML - Machine Learning,AMK
Wednesday,09:00-10:00,2314,CS,LY,C,DBMS - Database Management Systems,AMK
Wednesday,09:00-10:00,2124,IT,FY,A,PSP - Problem Solving & Programming,AMK
Wednesday,09:00-10:00,4015,IT,FY,B,LADE - Linear Algebra & Diff. Equations,PNM
Wednesday,09:00-10:00,4318,IT,FY,C,SRM - Scientific Research Methods,SRH
Wednesday,09:00-10:00,3305,IT,SY,A,IKS - Indian Knowledge System,VKJ
Wednesday,09:00-10:00,1224,IT,SY,B,ML - Machine Learning,VKJ
Wednesday,09:00-10:00,3017,IT,SY,D,IKS - Indian Knowledge System,SRH
Wednesday,09:00-10:00,4117,IT,SY,E,CN - Computer Networks,KGT
